,id_ticket,fecha,id_empleado,id_agente,categoría,tipo,severidad,prioridad,días_resolución,satisfacción,web,índice_,semestre
662,GDLTNR-9042378680,2016-01-09,238.0,36.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
663,GDLTNR-9042381370,2016-01-12,1237.0,43.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,4.0,www.tractchun.es,1.0,1º semestre
664,GDLTNR-9042430573,2016-03-01,217.0,45.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,1.0,www.tractchun.es,1.0,1º semestre
665,GDLTNR-9042458286,2016-03-29,1568.0,2.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
666,GDLTNR-9042501572,2016-05-11,1137.0,5.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
667,GDLTNR-9042547329,2016-06-26,152.0,23.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
668,GDLTNR-9042574220,2016-07-23,222.0,2.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
669,GDLTNR-9042602257,2016-08-20,865.0,22.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
670,GDLTNR-9042610320,2016-08-28,1322.0,43.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,1.0,www.tractchun.es,1.0,2º semestre
671,GDLTNR-9042614459,2016-09-01,905.0,34.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
672,GDLTNR-9042642205,2016-09-29,630.0,12.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
673,GDLTNR-9042690126,2016-11-16,1192.0,21.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
674,GDLTNR-9042714516,2016-12-10,1.0,25.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,1.0,www.tractchun.es,1.0,2º semestre
675,GDLTNR-9142669738,2016-10-26,453.0,7.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,2º semestre
676,GDLTNR-9142732187,2016-12-28,748.0,1.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,2º semestre
677,GDLTNT-0042468098,2016-04-08,689.0,10.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
678,GDLTNT-0042591559,2016-08-09,995.0,15.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
679,GDLTNT-0042708081,2016-12-04,1838.0,30.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
680,GDLTNT-0142460861,2016-03-31,1116.0,18.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,1º semestre
681,GDLTNT-1042412883,2016-02-12,1958.0,8.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
682,GDLTNT-1042429763,2016-02-29,296.0,17.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
683,GDLTNT-1042549007,2016-06-28,980.0,40.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
684,GDLTNT-1042564835,2016-07-13,683.0,38.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
685,GDLTNT-1042593693,2016-08-11,549.0,16.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
686,GDLTNT-1142396791,2016-01-27,1429.0,27.0,Acceso&%Login,Solicitud,4 - Crítico,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,1º semestre
687,GDLTNT-2042587511,2016-08-05,1601.0,5.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
688,GDLTNT-3042493982,2016-05-03,1328.0,29.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
689,GDLTNT-4042389968,2016-01-20,1636.0,19.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,1.0,www.tractchun.es,1.0,1º semestre
690,GDLTNT-4042479828,2016-04-19,1462.0,18.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,1.0,www.tractchun.es,1.0,1º semestre
692,GDLTNT-4042516284,2016-05-26,548.0,32.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
693,GDLTNT-4042658579,2016-10-15,1907.0,45.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
694,GDLTNT-4142378603,2016-01-09,1360.0,16.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,1.0,1.0,www.tractchun.es,1.0,1º semestre
695,GDLTNT-5042384687,2016-01-15,1918.0,16.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,1.0,www.tractchun.es,1.0,1º semestre
696,GDLTNT-6042415242,2016-02-15,114.0,2.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
697,GDLTNT-6042441745,2016-03-12,4.0,47.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
698,GDLTNT-6042516818,2016-05-26,1091.0,48.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
699,GDLTNT-6042567051,2016-07-16,1425.0,20.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
700,GDLTNT-6042612721,2016-08-30,1902.0,37.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
701,GDLTNT-6042653769,2016-10-10,916.0,47.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
702,GDLTNT-6042680858,2016-11-06,1335.0,48.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
703,GDLTNT-6142383786,2016-01-14,548.0,37.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,1º semestre
704,GDLTNT-7042417307,2016-02-17,1690.0,23.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,1.0,www.tractchun.es,1.0,1º semestre
705,GDLTNT-7042502798,2016-05-12,689.0,37.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
706,GDLTNT-7042721565,2016-12-17,1286.0,45.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
707,GDLTNT-8042372139,2016-01-03,33.0,41.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
708,GDLTNT-8042511551,2016-05-21,1335.0,15.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
709,GDLTNT-8042619033,2016-09-06,133.0,30.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
710,GDLTNT-9042390820,2016-01-21,1542.0,8.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,1º semestre
711,GDLTNT-9042642348,2016-09-29,24.0,13.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
712,GDLTNT-9142579937,2016-07-28,1173.0,9.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,2º semestre
713,GDLTNT-9142716722,2016-12-12,1002.0,7.0,Acceso&%Login,Solicitud,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,2º semestre
714,GDLTSR-0042477380,2016-04-17,1738.0,33.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,1º semestre
715,GDLTSR-0042611779,2016-08-29,1147.0,27.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,www.tractchun.es,1.0,2º semestre
716,GDLTSR-0042648779,2016-10-05,987.0,37.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,8.0,5.0,www.tractchun.es,1.0,2º semestre
717,GDLTSR-0142658207,2016-10-15,270.0,32.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,17.0,5.0,www.tractchun.es,1.0,2º semestre
718,GDLTSR-0342448482,2016-03-19,1118.0,24.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,13.0,5.0,www.tractchun.es,1.0,1º semestre
719,GDLTSR-0442420865,2016-02-20,1626.0,48.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,14.0,5.0,www.tractchun.es,1.0,1º semestre
720,GDLTSR-0542375874,2016-01-06,617.0,8.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,1º semestre
721,GDLTSR-0542453217,2016-03-24,321.0,2.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,1º semestre
722,GDLTSR-0542535454,2016-06-14,405.0,34.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,1º semestre
723,GDLTSR-0542539605,2016-06-18,1660.0,36.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,5.0,1.0,www.tractchun.es,1.0,1º semestre
724,GDLTSR-0542585682,2016-08-03,1648.0,26.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,2º semestre
725,GDLTSR-0542701526,2016-11-27,1172.0,45.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,5.0,1.0,www.tractchun.es,1.0,2º semestre
726,GDLTSR-0642471307,2016-04-11,250.0,43.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,6.0,4.0,www.tractchun.es,1.0,1º semestre
727,GDLTSR-0642492596,2016-05-02,1049.0,5.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,1º semestre
728,GDLTSR-0642494166,2016-05-04,446.0,21.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,1º semestre
729,GDLTSR-0642564706,2016-07-13,1570.0,27.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,2º semestre
730,GDLTSR-0642573635,2016-07-22,733.0,46.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,16.0,5.0,www.tractchun.es,1.0,2º semestre
731,GDLTSR-0642678273,2016-11-04,547.0,2.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,2º semestre
732,GDLTSR-0742396757,2016-01-27,125.0,37.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,7.0,1.0,www.tractchun.es,1.0,1º semestre
733,GDLTSR-0742518224,2016-05-28,892.0,42.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,17.0,1.0,www.tractchun.es,1.0,1º semestre
734,GDLTSR-0742697262,2016-11-23,786.0,22.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,17.0,5.0,www.tractchun.es,1.0,2º semestre
735,GDLTSR-0742732704,2016-12-28,260.0,27.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,2º semestre
736,GDLTSR-0842478758,2016-04-18,375.0,47.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,8.0,5.0,www.tractchun.es,1.0,1º semestre
737,GDLTSR-0842547211,2016-06-26,1921.0,32.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,8.0,5.0,www.tractchun.es,1.0,1º semestre
738,GDLTSR-0842647056,2016-10-04,1925.0,40.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,8.0,5.0,www.tractchun.es,1.0,2º semestre
739,GDLTSR-0942584678,2016-08-02,1837.0,46.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,2º semestre
740,GDLTSR-1042426179,2016-02-26,1207.0,31.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,10.0,1.0,www.tractchun.es,1.0,1º semestre
741,GDLTSR-1042448754,2016-03-19,565.0,27.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,www.tractchun.es,1.0,1º semestre
742,GDLTSR-1042590907,2016-08-08,610.0,19.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,10.0,1.0,www.tractchun.es,1.0,2º semestre
743,GDLTSR-1242374242,2016-01-05,1454.0,22.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,1º semestre
744,GDLTSR-1242726679,2016-12-22,197.0,6.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,2º semestre
745,GDLTSR-1442478273,2016-04-18,1797.0,12.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,14.0,5.0,www.tractchun.es,1.0,1º semestre
746,GDLTSR-1442520922,2016-05-30,1042.0,19.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,12.0,1.0,www.tractchun.es,1.0,1º semestre
747,GDLTSR-1442522002,2016-06-01,610.0,30.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,14.0,5.0,www.tractchun.es,1.0,1º semestre
748,GDLTSR-1442529047,2016-06-08,1184.0,40.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,1º semestre
749,GDLTSR-1442549892,2016-06-28,1949.0,38.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,14.0,5.0,www.tractchun.es,1.0,1º semestre
750,GDLTSR-1542371868,2016-01-02,1596.0,38.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,15.0,5.0,www.tractchun.es,1.0,1º semestre
751,GDLTSR-1542414828,2016-02-14,152.0,8.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,1º semestre
752,GDLTSR-1542424987,2016-02-24,98.0,49.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,15.0,5.0,www.tractchun.es,1.0,1º semestre
753,GDLTSR-1542721467,2016-12-17,1676.0,24.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,2º semestre
754,GDLTSR-1642420469,2016-02-20,536.0,34.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,1º semestre
755,GDLTSR-1642434135,2016-03-05,1963.0,21.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,6.0,1.0,www.tractchun.es,1.0,1º semestre
756,GDLTSR-1642447100,2016-03-18,850.0,21.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,1º semestre
757,GDLTSR-1642544783,2016-06-23,1858.0,27.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,1º semestre
758,GDLTSR-1642591728,2016-08-09,1982.0,27.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,2º semestre
759,GDLTSR-1742386402,2016-01-17,350.0,44.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,1º semestre
760,GDLTSR-1742418594,2016-02-18,1159.0,15.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,1º semestre
761,GDLTSR-1742461333,2016-04-01,1593.0,43.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,7.0,4.0,www.tractchun.es,1.0,1º semestre
762,GDLTSR-1842457396,2016-03-28,1639.0,23.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,8.0,5.0,www.tractchun.es,1.0,1º semestre
763,GDLTSR-1842549757,2016-06-28,1185.0,47.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,8.0,5.0,www.tractchun.es,1.0,1º semestre
764,GDLTSR-1842604899,2016-08-22,1129.0,48.0,Sistema,Solicitud,4 - Crítico,0 - Sin Asignar,8.0,5.0,www.tractchun.es,1.0,2º semestre
765,GDLTSR-1842703953,2016-11-29,1235.0,29.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,8.0,5.0,www.tractchun.es,1.0,2º semestre
766,GDLTSR-2142423516,2016-02-23,41.0,35.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,www.tractchun.es,1.0,1º semestre
767,GDLTSR-2542519855,2016-05-29,755.0,48.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,1º semestre
768,GDLTSR-2542559299,2016-07-08,529.0,32.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,2º semestre
769,GDLTSR-2542581452,2016-07-30,215.0,44.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,15.0,5.0,www.tractchun.es,1.0,2º semestre
770,GDLTSR-2542667191,2016-10-24,1579.0,41.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,13.0,5.0,www.tractchun.es,1.0,2º semestre
771,GDLTSR-2542720509,2016-12-16,650.0,5.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,2º semestre
772,GDLTSR-2642370693,2016-01-01,269.0,26.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,6.0,1.0,www.tractchun.es,1.0,1º semestre
773,GDLTSR-2642447842,2016-03-18,1474.0,8.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,1º semestre
774,GDLTSR-2642453698,2016-03-24,1109.0,36.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,6.0,1.0,www.tractchun.es,1.0,1º semestre
775,GDLTSR-2642485672,2016-04-25,487.0,16.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,16.0,1.0,www.tractchun.es,1.0,1º semestre
776,GDLTSR-2642529528,2016-06-08,372.0,15.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,1º semestre
777,GDLTSR-2642561725,2016-07-10,1742.0,27.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,2º semestre
778,GDLTSR-2642714958,2016-12-10,285.0,49.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,16.0,5.0,www.tractchun.es,1.0,2º semestre
779,GDLTSR-2742370351,2016-01-01,725.0,43.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,7.0,4.0,www.tractchun.es,1.0,1º semestre
780,GDLTSR-2742399562,2016-01-30,976.0,15.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,1º semestre
781,GDLTSR-2742516479,2016-05-26,847.0,34.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,1º semestre
782,GDLTSR-2742536729,2016-06-15,1612.0,17.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,1º semestre
783,GDLTSR-2742552511,2016-07-01,891.0,5.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,2º semestre
784,GDLTSR-2742671392,2016-10-28,389.0,33.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,2º semestre
785,GDLTSR-2742714470,2016-12-10,787.0,34.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,2º semestre
786,GDLTSR-2842472205,2016-04-12,1020.0,2.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,8.0,5.0,www.tractchun.es,1.0,1º semestre
787,GDLTSR-2842474568,2016-04-14,1846.0,15.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,8.0,5.0,www.tractchun.es,1.0,1º semestre
788,GDLTSR-2842717046,2016-12-13,284.0,30.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,8.0,5.0,www.tractchun.es,1.0,2º semestre
789,GDLTSR-2942432760,2016-03-03,416.0,27.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,9.0,5.0,www.tractchun.es,1.0,1º semestre
790,GDLTSR-2942639076,2016-09-26,1237.0,10.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,9.0,5.0,www.tractchun.es,1.0,2º semestre
791,GDLTSR-2942698394,2016-11-24,1459.0,43.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,9.0,5.0,www.tractchun.es,1.0,2º semestre
792,GDLTSR-3042448071,2016-03-19,1807.0,10.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,www.tractchun.es,1.0,1º semestre
793,GDLTSR-3442479922,2016-04-19,1672.0,19.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,14.0,5.0,www.tractchun.es,1.0,1º semestre
794,GDLTSR-3442517013,2016-05-27,691.0,20.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,14.0,5.0,www.tractchun.es,1.0,1º semestre
795,GDLTSR-3542439109,2016-03-10,1270.0,11.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,1º semestre
796,GDLTSR-3542508957,2016-05-18,235.0,29.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,1º semestre
797,GDLTSR-3542599385,2016-08-17,1248.0,43.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,5.0,4.0,www.tractchun.es,1.0,2º semestre
798,GDLTSR-3542645878,2016-10-02,507.0,18.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,15.0,5.0,www.tractchun.es,1.0,2º semestre
799,GDLTSR-3542705004,2016-12-01,870.0,20.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,5.0,1.0,www.tractchun.es,1.0,2º semestre
800,GDLTSR-3642620736,2016-09-07,1263.0,17.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,2º semestre
801,GDLTSR-3642658143,2016-10-15,594.0,31.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,2º semestre
802,GDLTSR-3642667526,2016-10-24,1502.0,15.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,2º semestre
803,GDLTSR-3742472956,2016-04-12,835.0,49.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,17.0,5.0,www.tractchun.es,1.0,1º semestre
804,GDLTSR-3742700650,2016-11-26,825.0,16.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,2º semestre
805,GDLTSR-3742709006,2016-12-05,280.0,20.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,2º semestre
806,GDLTSR-3742733746,2016-12-29,1974.0,17.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,2º semestre
807,GDLTSR-3842443432,2016-03-14,1793.0,14.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,13.0,5.0,www.tractchun.es,1.0,1º semestre
808,GDLTSR-3842519179,2016-05-29,27.0,21.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,8.0,1.0,www.tractchun.es,1.0,1º semestre
809,GDLTSR-3942371325,2016-01-02,772.0,43.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,9.0,5.0,www.tractchun.es,1.0,1º semestre
810,GDLTSR-3942405316,2016-02-05,1401.0,43.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,9.0,4.0,www.tractchun.es,1.0,1º semestre
811,GDLTSR-3942478191,2016-04-18,1959.0,41.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,9.0,5.0,www.tractchun.es,1.0,1º semestre
812,GDLTSR-3942648512,2016-10-05,1801.0,35.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,9.0,5.0,www.tractchun.es,1.0,2º semestre
813,GDLTSR-4042398469,2016-01-29,26.0,14.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,1º semestre
814,GDLTSR-4042415696,2016-02-15,1869.0,16.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,10.0,1.0,www.tractchun.es,1.0,1º semestre
815,GDLTSR-4042495033,2016-05-05,1093.0,40.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,www.tractchun.es,1.0,1º semestre
816,GDLTSR-4242720653,2016-12-16,1815.0,26.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,www.tractchun.es,1.0,2º semestre
817,GDLTSR-4342498284,2016-05-08,1638.0,32.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,13.0,5.0,www.tractchun.es,1.0,1º semestre
818,GDLTSR-4442491907,2016-05-01,20.0,49.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,13.0,5.0,www.tractchun.es,1.0,1º semestre
819,GDLTSR-4442635443,2016-09-22,144.0,4.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,14.0,5.0,www.tractchun.es,1.0,2º semestre
820,GDLTSR-4542388840,2016-01-19,1894.0,48.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,1º semestre
821,GDLTSR-4542504502,2016-05-14,760.0,25.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,15.0,1.0,www.tractchun.es,1.0,1º semestre
822,GDLTSR-4542508482,2016-05-18,948.0,34.0,Sistema,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,1º semestre
